film_id;title;description;release_year;language_id;rental_duration;rental_rate;length;replacement_cost;rating;last_update;special_features;fulltext
253.0;RHJpZnRlciBDb21tYW5kbWVudHM=;QSBFcGljIFJlZmxlY3Rpb24gb2YgYSBXb21hbml6ZXIgQW5kIGEgU3F1aXJyZWwgd2hvIG11c3QgRGlzY292ZXIgYSBIdXNiYW5kIGluIEEgSmV0IEJvYXQ=;2006.0;1.0;5.0;4.99;61.0;18.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2JvYXQnOjIwICdjb21tYW5kJzoyICdkaXNjb3YnOjE0ICdkcmlmdGVyJzoxICdlcGljJzo0ICdodXNiYW5kJzoxNiAnamV0JzoxOSAnbXVzdCc6MTMgJ3JlZmxlY3QnOjUgJ3NxdWlycmVsJzoxMSAnd29tYW4nOjg=
427.0;SG9tZXdhcmQgQ2lkZXI=;QSBUYXV0IFJlZmxlY3Rpb24gb2YgYSBBc3Ryb25hdXQgQW5kIGEgU3F1aXJyZWwgd2hvIG11c3QgRmlnaHQgYSBTcXVpcnJlbCBpbiBBIE1hbmhhdHRhbiBQZW50aG91c2U=;2006.0;1.0;5.0;0.99;103.0;19.99;Ug==;20130526000000;e1RyYWlsZXJzfQ==;J2FzdHJvbmF1dCc6OCAnY2lkZXInOjIgJ2ZpZ2h0JzoxNCAnaG9tZXdhcmQnOjEgJ21hbmhhdHRhbic6MTkgJ211c3QnOjEzICdwZW50aG91cyc6MjAgJ3JlZmxlY3QnOjUgJ3NxdWlycmVsJzoxMSwxNiAndGF1dCc6NA==
520.0;TGljZW5zZSBXZWVrZW5k;QSBJbnNpZ2h0ZnVsIFN0b3J5IG9mIGEgTWFuIEFuZCBhIEh1c2JhbmQgd2hvIG11c3QgT3ZlcmNvbWUgYSBNYWRtYW4gaW4gQSBNb25hc3Rlcnk=;2006.0;1.0;7.0;2.99;91.0;28.99;TkMtMTc=;20130526000000;eyJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2h1c2JhbmQnOjExICdpbnNpZ2h0Jzo0ICdsaWNlbnMnOjEgJ21hZG1hbic6MTYgJ21hbic6OCAnbW9uYXN0ZXJpJzoxOSAnbXVzdCc6MTMgJ292ZXJjb20nOjE0ICdzdG9yaSc6NSAnd2Vla2VuZCc6Mg==
890.0;VGlnaHRzIERhd24=;QSBUaHJpbGxpbmcgRXBpc3RsZSBvZiBhIEJvYXQgQW5kIGEgU2VjcmV0IEFnZW50IHdobyBtdXN0IEZhY2UgYSBCb3kgaW4gQSBCYWxvb24=;2006.0;1.0;5.0;0.99;172.0;14.99;Ug==;20130526000000;e1RyYWlsZXJzLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FnZW50JzoxMiAnYmFsb29uJzoyMCAnYm9hdCc6OCAnYm95JzoxNyAnZGF3bic6MiAnZXBpc3RsJzo1ICdmYWNlJzoxNSAnbXVzdCc6MTQgJ3NlY3JldCc6MTEgJ3RocmlsbCc6NCAndGlnaHQnOjE=
959.0;V2FybG9jayBXZXJld29sZg==;QSBBc3RvdW5kaW5nIFlhcm4gb2YgYSBQaW9uZWVyIEFuZCBhIENyb2NvZGlsZSB3aG8gbXVzdCBEZWZlYXQgYSBBIFNoYXJrIGluIFRoZSBPdXRiYWNr;2006.0;1.0;6.0;2.99;83.0;10.99;Rw==;20130526000000;e0NvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2FzdG91bmQnOjQgJ2Nyb2NvZGlsJzoxMSAnZGVmZWF0JzoxNCAnbXVzdCc6MTMgJ291dGJhY2snOjIwICdwaW9uZWVyJzo4ICdzaGFyayc6MTcgJ3dhcmxvY2snOjEgJ3dlcmV3b2xmJzoyICd5YXJuJzo1
193.0;Q3Jvc3Nyb2FkcyBDYXN1YWx0aWVz;QSBJbnRyZXBpZCBEb2N1bWVudGFyeSBvZiBhIFN1bW8gV3Jlc3RsZXIgQW5kIGEgQXN0cm9uYXV0IHdobyBtdXN0IEJhdHRsZSBhIENvbXBvc2VyIGluIFRoZSBPdXRiYWNr;2006.0;1.0;5.0;2.99;153.0;20.99;Rw==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2FzdHJvbmF1dCc6MTIgJ2JhdHRsJzoxNSAnY2FzdWFsdGknOjIgJ2NvbXBvcyc6MTcgJ2Nyb3Nzcm9hZCc6MSAnZG9jdW1lbnRhcmknOjUgJ2ludHJlcGlkJzo0ICdtdXN0JzoxNCAnb3V0YmFjayc6MjAgJ3N1bW8nOjggJ3dyZXN0bGVyJzo5
909.0;VHJlYXN1cmUgQ29tbWFuZA==;QSBFbW90aW9uYWwgU2FnYSBvZiBhIENhciBBbmQgYSBNYWRtYW4gd2hvIG11c3QgRGlzY292ZXIgYSBQaW9uZWVyIGluIENhbGlmb3JuaWE=;2006.0;1.0;3.0;0.99;102.0;28.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2NhbGlmb3JuaWEnOjE4ICdjYXInOjggJ2NvbW1hbmQnOjIgJ2Rpc2Nvdic6MTQgJ2Vtb3QnOjQgJ21hZG1hbic6MTEgJ211c3QnOjEzICdwaW9uZWVyJzoxNiAnc2FnYSc6NSAndHJlYXN1cic6MQ==
180.0;Q29uc3BpcmFjeSBTcGlyaXQ=;QSBBd2UtSW5zcGlyaW5nIFN0b3J5IG9mIGEgU3R1ZGVudCBBbmQgYSBGcmlzYmVlIHdobyBtdXN0IENvbnF1ZXIgYSBDcm9jb2RpbGUgaW4gQW4gQWJhbmRvbmVkIE1pbmUgU2hhZnQ=;2006.0;1.0;4.0;2.99;184.0;27.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllc30=;J2FiYW5kb24nOjIxICdhd2UnOjUgJ2F3ZS1pbnNwaXInOjQgJ2NvbnF1ZXInOjE2ICdjb25zcGlyYWNpJzoxICdjcm9jb2RpbCc6MTggJ2ZyaXNiZSc6MTMgJ2luc3Bpcic6NiAnbWluZSc6MjIgJ211c3QnOjE1ICdzaGFmdCc6MjMgJ3NwaXJpdCc6MiAnc3RvcmknOjcgJ3N0dWRlbnQnOjEw
297.0;RXh0cmFvcmRpbmFyeSBDb25xdWVyZXI=;QSBTdHVubmluZyBTdG9yeSBvZiBhIERvZyBBbmQgYSBGZW1pbmlzdCB3aG8gbXVzdCBGYWNlIGEgRm9yZW5zaWMgUHN5Y2hvbG9naXN0IGluIEJlcmxpbg==;2006.0;1.0;6.0;2.99;122.0;29.99;Rw==;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2Jlcmxpbic6MTkgJ2NvbnF1ZXInOjIgJ2RvZyc6OCAnZXh0cmFvcmRpbmFyaSc6MSAnZmFjZSc6MTQgJ2ZlbWluaXN0JzoxMSAnZm9yZW5zJzoxNiAnbXVzdCc6MTMgJ3BzeWNob2xvZ2lzdCc6MTcgJ3N0b3JpJzo1ICdzdHVuJzo0
196.0;Q3J1ZWx0eSBVbmZvcmdpdmVu;QSBCcmlsbGlhbnQgVGFsZSBvZiBhIENhciBBbmQgYSBNb29zZSB3aG8gbXVzdCBCYXR0bGUgYSBEZW50aXN0IGluIE5pZ2VyaWE=;2006.0;1.0;7.0;0.99;69.0;29.99;Rw==;20130526000000;eyJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2JhdHRsJzoxNCAnYnJpbGxpYW50Jzo0ICdjYXInOjggJ2NydWVsdGknOjEgJ2RlbnRpc3QnOjE2ICdtb29zJzoxMSAnbXVzdCc6MTMgJ25pZ2VyaWEnOjE4ICd0YWxlJzo1ICd1bmZvcmdpdmVuJzoy
397.0;SGFua3kgT2N0b2Jlcg==;QSBCb3JpbmcgRXBpc3RsZSBvZiBhIERhdGFiYXNlIEFkbWluaXN0cmF0b3IgQW5kIGEgRXhwbG9yZXIgd2hvIG11c3QgUHVyc3VlIGEgTWFkbWFuIGluIFNvdmlldCBHZW9yZ2lh;2006.0;1.0;5.0;2.99;107.0;26.99;TkMtMTc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2FkbWluaXN0cic6OSAnYm9yZSc6NCAnZGF0YWJhcyc6OCAnZXBpc3RsJzo1ICdleHBsb3InOjEyICdnZW9yZ2lhJzoyMCAnaGFua2knOjEgJ21hZG1hbic6MTcgJ211c3QnOjE0ICdvY3RvYic6MiAncHVyc3UnOjE1ICdzb3ZpZXQnOjE5
929.0;VXN1YWwgVW50b3VjaGFibGVz;QSBUb3VjaGluZyBEaXNwbGF5IG9mIGEgRXhwbG9yZXIgQW5kIGEgTHVtYmVyamFjayB3aG8gbXVzdCBGaWdodCBhIEZvcmVuc2ljIFBzeWNob2xvZ2lzdCBpbiBBIFNoYXJrIFRhbms=;2006.0;1.0;5.0;4.99;128.0;21.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2Rpc3BsYXknOjUgJ2V4cGxvcic6OCAnZmlnaHQnOjE0ICdmb3JlbnMnOjE2ICdsdW1iZXJqYWNrJzoxMSAnbXVzdCc6MTMgJ3BzeWNob2xvZ2lzdCc6MTcgJ3NoYXJrJzoyMCAndGFuayc6MjEgJ3RvdWNoJzo0ICd1bnRvdWNoJzoyICd1c3VhbCc6MQ==
275.0;RWd5cHQgVGVuZW5iYXVtcw==;QSBJbnRyZXBpZCBTdG9yeSBvZiBhIE1hZG1hbiBBbmQgYSBTZWNyZXQgQWdlbnQgd2hvIG11c3QgT3V0cmFjZSBhIEFzdHJvbmF1dCBpbiBBbiBBYmFuZG9uZWQgQW11c2VtZW50IFBhcms=;2006.0;1.0;3.0;0.99;85.0;11.99;UEc=;20130526000000;e0NvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FiYW5kb24nOjIwICdhZ2VudCc6MTIgJ2FtdXMnOjIxICdhc3Ryb25hdXQnOjE3ICdlZ3lwdCc6MSAnaW50cmVwaWQnOjQgJ21hZG1hbic6OCAnbXVzdCc6MTQgJ291dHJhYyc6MTUgJ3BhcmsnOjIyICdzZWNyZXQnOjExICdzdG9yaSc6NSAndGVuZW5iYXVtJzoy
451.0;SWdieSBNYWtlcg==;QSBFcGljIERvY3VtZW50YXJ5IG9mIGEgSHVudGVyIEFuZCBhIERvZyB3aG8gbXVzdCBPdXRndW4gYSBEb2cgaW4gQSBCYWxvb24gRmFjdG9yeQ==;2006.0;1.0;7.0;4.99;160.0;12.99;TkMtMTc=;20130526000000;e1RyYWlsZXJzLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2JhbG9vbic6MTkgJ2RvY3VtZW50YXJpJzo1ICdkb2cnOjExLDE2ICdlcGljJzo0ICdmYWN0b3JpJzoyMCAnaHVudGVyJzo4ICdpZ2JpJzoxICdtYWtlcic6MiAnbXVzdCc6MTMgJ291dGd1bic6MTQ=
454.0;SW1wYWN0IEFsYWRkaW4=;QSBFcGljIENoYXJhY3RlciBTdHVkeSBvZiBhIEZyaXNiZWUgQW5kIGEgTW9vc2Ugd2hvIG11c3QgT3V0Z3VuIGEgVGVjaG5pY2FsIFdyaXRlciBpbiBBIFNoYXJrIFRhbms=;2006.0;1.0;6.0;0.99;180.0;20.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyJ9;J2FsYWRkaW4nOjIgJ2NoYXJhY3QnOjUgJ2VwaWMnOjQgJ2ZyaXNiZSc6OSAnaW1wYWN0JzoxICdtb29zJzoxMiAnbXVzdCc6MTQgJ291dGd1bic6MTUgJ3NoYXJrJzoyMSAnc3R1ZGknOjYgJ3RhbmsnOjIyICd0ZWNobmljJzoxNyAnd3JpdGVyJzoxOA==
806.0;U2xlZXB5IEphcGFuZXNl;QSBFbW90aW9uYWwgRXBpc3RsZSBvZiBhIE1vb3NlIEFuZCBhIENvbXBvc2VyIHdobyBtdXN0IEZpZ2h0IGEgVGVjaG5pY2FsIFdyaXRlciBpbiBUaGUgT3V0YmFjaw==;2006.0;1.0;4.0;2.99;137.0;25.99;UEc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2NvbXBvcyc6MTEgJ2Vtb3QnOjQgJ2VwaXN0bCc6NSAnZmlnaHQnOjE0ICdqYXBhbmVzJzoyICdtb29zJzo4ICdtdXN0JzoxMyAnb3V0YmFjayc6MjAgJ3NsZWVwaSc6MSAndGVjaG5pYyc6MTYgJ3dyaXRlcic6MTc=
727.0;UmVzdXJyZWN0aW9uIFNpbHZlcmFkbw==;QSBFcGljIFlhcm4gb2YgYSBSb2JvdCBBbmQgYSBFeHBsb3JlciB3aG8gbXVzdCBDaGFsbGVuZ2UgYSBHaXJsIGluIEEgTXlTUUwgQ29udmVudGlvbg==;2006.0;1.0;6.0;0.99;117.0;12.99;UEc=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyJ9;J2NoYWxsZW5nJzoxNCAnY29udmVudCc6MjAgJ2VwaWMnOjQgJ2V4cGxvcic6MTEgJ2dpcmwnOjE2ICdtdXN0JzoxMyAnbXlzcWwnOjE5ICdyZXN1cnJlY3QnOjEgJ3JvYm90Jzo4ICdzaWx2ZXJhZG8nOjIgJ3lhcm4nOjU=
460.0;SW5ub2NlbnQgVXN1YWw=;QSBCZWF1dGlmdWwgRHJhbWEgb2YgYSBQaW9uZWVyIEFuZCBhIENyb2NvZGlsZSB3aG8gbXVzdCBDaGFsbGVuZ2UgYSBTdHVkZW50IGluIFRoZSBPdXRiYWNr;2006.0;1.0;3.0;4.99;178.0;26.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2JlYXV0aSc6NCAnY2hhbGxlbmcnOjE0ICdjcm9jb2RpbCc6MTEgJ2RyYW1hJzo1ICdpbm5vYyc6MSAnbXVzdCc6MTMgJ291dGJhY2snOjE5ICdwaW9uZWVyJzo4ICdzdHVkZW50JzoxNiAndXN1YWwnOjI=
230.0;RGlhcnkgUGFuaWM=;QSBUaG91Z2h0ZnVsIENoYXJhY3RlciBTdHVkeSBvZiBhIEZyaXNiZWUgQW5kIGEgTWFkIENvdyB3aG8gbXVzdCBPdXRndW4gYSBNYW4gaW4gQW5jaWVudCBJbmRpYQ==;2006.0;1.0;7.0;2.99;107.0;20.99;Rw==;20130526000000;e0NvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2FuY2llbnQnOjIwICdjaGFyYWN0Jzo1ICdjb3cnOjEzICdkaWFyaSc6MSAnZnJpc2JlJzo5ICdpbmRpYSc6MjEgJ21hZCc6MTIgJ21hbic6MTggJ211c3QnOjE1ICdvdXRndW4nOjE2ICdwYW5pYyc6MiAnc3R1ZGknOjYgJ3Rob3VnaHQnOjQ=
394.0;SGFtbGV0IFdpc2RvbQ==;QSBUb3VjaGluZyBSZWZsZWN0aW9uIG9mIGEgTWFuIEFuZCBhIE1hbiB3aG8gbXVzdCBTaW5rIGEgUm9ib3QgaW4gVGhlIE91dGJhY2s=;2006.0;1.0;7.0;2.99;146.0;21.99;Ug==;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyJ9;J2hhbWxldCc6MSAnbWFuJzo4LDExICdtdXN0JzoxMyAnb3V0YmFjayc6MTkgJ3JlZmxlY3QnOjUgJ3JvYm90JzoxNiAnc2luayc6MTQgJ3RvdWNoJzo0ICd3aXNkb20nOjI=
63.0;QmVkYXp6bGVkIE1hcnJpZWQ=;QSBBc3RvdW5kaW5nIENoYXJhY3RlciBTdHVkeSBvZiBhIE1hZG1hbiBBbmQgYSBSb2JvdCB3aG8gbXVzdCBNZWV0IGEgTWFkIFNjaWVudGlzdCBpbiBBbiBBYmFuZG9uZWQgRnVuIEhvdXNl;2006.0;1.0;6.0;0.99;73.0;21.99;UEc=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2FiYW5kb24nOjIxICdhc3RvdW5kJzo0ICdiZWRhenpsJzoxICdjaGFyYWN0Jzo1ICdmdW4nOjIyICdob3VzJzoyMyAnbWFkJzoxNyAnbWFkbWFuJzo5ICdtYXJyaSc6MiAnbWVldCc6MTUgJ211c3QnOjE0ICdyb2JvdCc6MTIgJ3NjaWVudGlzdCc6MTggJ3N0dWRpJzo2
352.0;R2F0aGVyaW5nIENhbGVuZGFy;QSBJbnRyZXBpZCBUYWxlIG9mIGEgUGlvbmVlciBBbmQgYSBNb29zZSB3aG8gbXVzdCBDb25xdWVyIGEgRnJpc2JlZSBpbiBBIE15U1FMIENvbnZlbnRpb24=;2006.0;1.0;4.0;0.99;176.0;22.99;UEctMTM=;20130526000000;e0NvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2NhbGVuZGFyJzoyICdjb25xdWVyJzoxNCAnY29udmVudCc6MjAgJ2ZyaXNiZSc6MTYgJ2dhdGhlcic6MSAnaW50cmVwaWQnOjQgJ21vb3MnOjExICdtdXN0JzoxMyAnbXlzcWwnOjE5ICdwaW9uZWVyJzo4ICd0YWxlJzo1
703.0;UHVuayBEaXZvcmNl;QSBGYXN0LVBhY2VkIFRhbGUgb2YgYSBQYXN0cnkgQ2hlZiBBbmQgYSBCb2F0IHdobyBtdXN0IEZhY2UgYSBGcmlzYmVlIGluIFRoZSBDYW5hZGlhbiBSb2NraWVz;2006.0;1.0;6.0;4.99;100.0;18.99;UEc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2JvYXQnOjE0ICdjYW5hZGlhbic6MjIgJ2NoZWYnOjExICdkaXZvcmMnOjIgJ2ZhY2UnOjE3ICdmYXN0Jzo1ICdmYXN0LXBhYyc6NCAnZnJpc2JlJzoxOSAnbXVzdCc6MTYgJ3BhY2UnOjYgJ3Bhc3RyaSc6MTAgJ3B1bmsnOjEgJ3JvY2tpJzoyMyAndGFsZSc6Nw==
78.0;QmxhY2tvdXQgUHJpdmF0ZQ==;QSBJbnRyZXBpZCBZYXJuIG9mIGEgUGFzdHJ5IENoZWYgQW5kIGEgTWFkIFNjaWVudGlzdCB3aG8gbXVzdCBDaGFsbGVuZ2UgYSBTZWNyZXQgQWdlbnQgaW4gQW5jaWVudCBKYXBhbg==;2006.0;1.0;7.0;2.99;85.0;12.99;UEc=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyJ9;J2FnZW50JzoxOSAnYW5jaWVudCc6MjEgJ2JsYWNrb3V0JzoxICdjaGFsbGVuZyc6MTYgJ2NoZWYnOjkgJ2ludHJlcGlkJzo0ICdqYXBhbic6MjIgJ21hZCc6MTIgJ211c3QnOjE1ICdwYXN0cmknOjggJ3ByaXZhdCc6MiAnc2NpZW50aXN0JzoxMyAnc2VjcmV0JzoxOCAneWFybic6NQ==
166.0;Q29sb3IgUGhpbGFkZWxwaGlh;QSBUaG91Z2h0ZnVsIFBhbm9yYW1hIG9mIGEgQ2FyIEFuZCBhIENyb2NvZGlsZSB3aG8gbXVzdCBTaW5rIGEgTW9ua2V5IGluIFRoZSBTYWhhcmEgRGVzZXJ0;2006.0;1.0;6.0;2.99;149.0;19.99;Rw==;20130526000000;e0NvbW1lbnRhcmllcywiQmVoaW5kIHRoZSBTY2VuZXMifQ==;J2Nhcic6OCAnY29sb3InOjEgJ2Nyb2NvZGlsJzoxMSAnZGVzZXJ0JzoyMCAnbW9ua2V5JzoxNiAnbXVzdCc6MTMgJ3Bhbm9yYW1hJzo1ICdwaGlsYWRlbHBoaWEnOjIgJ3NhaGFyYSc6MTkgJ3NpbmsnOjE0ICd0aG91Z2h0Jzo0
764.0;U2F0dXJkYXkgTGFtYnM=;QSBUaG91Z2h0ZnVsIFJlZmxlY3Rpb24gb2YgYSBNYWQgU2NpZW50aXN0IEFuZCBhIE1vb3NlIHdobyBtdXN0IEtpbGwgYSBIdXNiYW5kIGluIEEgQmFsb29u;2006.0;1.0;3.0;4.99;150.0;28.99;Rw==;20130526000000;e0NvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2JhbG9vbic6MjAgJ2h1c2JhbmQnOjE3ICdraWxsJzoxNSAnbGFtYic6MiAnbWFkJzo4ICdtb29zJzoxMiAnbXVzdCc6MTQgJ3JlZmxlY3QnOjUgJ3NhdHVyZGF5JzoxICdzY2llbnRpc3QnOjkgJ3Rob3VnaHQnOjQ=
355.0;R2hvc3RidXN0ZXJzIEVsZg==;QSBUaG91Z2h0ZnVsIEVwaXN0bGUgb2YgYSBEb2cgQW5kIGEgRmVtaW5pc3Qgd2hvIG11c3QgQ2hhc2UgYSBDb21wb3NlciBpbiBCZXJsaW4=;2006.0;1.0;7.0;0.99;101.0;18.99;Ug==;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2Jlcmxpbic6MTggJ2NoYXNlJzoxNCAnY29tcG9zJzoxNiAnZG9nJzo4ICdlbGYnOjIgJ2VwaXN0bCc6NSAnZmVtaW5pc3QnOjExICdnaG9zdGJ1c3QnOjEgJ211c3QnOjEzICd0aG91Z2h0Jzo0
621.0;TmV0d29yayBQZWFr;QSBVbmJlbGlldmVhYmxlIFJlZmxlY3Rpb24gb2YgYSBCdXRsZXIgQW5kIGEgQm9hdCB3aG8gbXVzdCBPdXRndW4gYSBNYWQgU2NpZW50aXN0IGluIENhbGlmb3JuaWE=;2006.0;1.0;5.0;2.99;75.0;23.99;UEctMTM=;20130526000000;e0NvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2JvYXQnOjExICdidXRsZXInOjggJ2NhbGlmb3JuaWEnOjE5ICdtYWQnOjE2ICdtdXN0JzoxMyAnbmV0d29yayc6MSAnb3V0Z3VuJzoxNCAncGVhayc6MiAncmVmbGVjdCc6NSAnc2NpZW50aXN0JzoxNyAndW5iZWxpZXYnOjQ=
771.0;U2NvcnBpb24gQXBvbGxv;QSBBd2UtSW5zcGlyaW5nIERvY3VtZW50YXJ5IG9mIGEgVGVjaG5pY2FsIFdyaXRlciBBbmQgYSBIdXNiYW5kIHdobyBtdXN0IE1lZXQgYSBNb25rZXkgaW4gQW4gQWJhbmRvbmVkIEZ1biBIb3VzZQ==;2006.0;1.0;3.0;4.99;137.0;23.99;TkMtMTc=;20130526000000;e0NvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMifQ==;J2FiYW5kb24nOjIyICdhcG9sbG8nOjIgJ2F3ZSc6NSAnYXdlLWluc3Bpcic6NCAnZG9jdW1lbnRhcmknOjcgJ2Z1bic6MjMgJ2hvdXMnOjI0ICdodXNiYW5kJzoxNCAnaW5zcGlyJzo2ICdtZWV0JzoxNyAnbW9ua2V5JzoxOSAnbXVzdCc6MTYgJ3Njb3JwaW9uJzoxICd0ZWNobmljJzoxMCAnd3JpdGVyJzoxMQ==
19.0;QW1hZGV1cyBIb2x5;QSBFbW90aW9uYWwgRGlzcGxheSBvZiBhIFBpb25lZXIgQW5kIGEgVGVjaG5pY2FsIFdyaXRlciB3aG8gbXVzdCBCYXR0bGUgYSBNYW4gaW4gQSBCYWxvb24=;2006.0;1.0;6.0;0.99;113.0;20.99;UEc=;20130526000000;e0NvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2FtYWRldXMnOjEgJ2JhbG9vbic6MjAgJ2JhdHRsJzoxNSAnZGlzcGxheSc6NSAnZW1vdCc6NCAnaG9saSc6MiAnbWFuJzoxNyAnbXVzdCc6MTQgJ3Bpb25lZXInOjggJ3RlY2huaWMnOjExICd3cml0ZXInOjEy
254.0;RHJpdmVyIEFubmll;QSBMYWNrbHVzdHVyZSBDaGFyYWN0ZXIgU3R1ZHkgb2YgYSBCdXRsZXIgQW5kIGEgQ2FyIHdobyBtdXN0IFJlZGVlbSBhIEJvYXQgaW4gQW4gQWJhbmRvbmVkIEZ1biBIb3VzZQ==;2006.0;1.0;4.0;2.99;159.0;11.99;UEctMTM=;20130526000000;e1RyYWlsZXJzLCJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2FiYW5kb24nOjIwICdhbm5pJzoyICdib2F0JzoxNyAnYnV0bGVyJzo5ICdjYXInOjEyICdjaGFyYWN0Jzo1ICdkcml2ZXInOjEgJ2Z1bic6MjEgJ2hvdXMnOjIyICdsYWNrbHVzdHVyJzo0ICdtdXN0JzoxNCAncmVkZWVtJzoxNSAnc3R1ZGknOjY=
532.0;TG9zZXIgSHVzdGxlcg==;QSBTdHVubmluZyBEcmFtYSBvZiBhIFJvYm90IEFuZCBhIEZlbWluaXN0IHdobyBtdXN0IE91dGd1biBhIEJ1dGxlciBpbiBOaWdlcmlh;2006.0;1.0;5.0;4.99;80.0;28.99;UEc=;20130526000000;eyJEZWxldGVkIFNjZW5lcyIsIkJlaGluZCB0aGUgU2NlbmVzIn0=;J2J1dGxlcic6MTYgJ2RyYW1hJzo1ICdmZW1pbmlzdCc6MTEgJ2h1c3RsZXInOjIgJ2xvc2VyJzoxICdtdXN0JzoxMyAnbmlnZXJpYSc6MTggJ291dGd1bic6MTQgJ3JvYm90Jzo4ICdzdHVuJzo0
243.0;RG9vcnMgUHJlc2lkZW50;QSBBd2UtSW5zcGlyaW5nIERpc3BsYXkgb2YgYSBTcXVpcnJlbCBBbmQgYSBXb21hbiB3aG8gbXVzdCBPdmVyY29tZSBhIEJveSBpbiBUaGUgR3VsZiBvZiBNZXhpY28=;2006.0;1.0;3.0;4.99;49.0;22.99;TkMtMTc=;20130526000000;e1RyYWlsZXJzLENvbW1lbnRhcmllcywiRGVsZXRlZCBTY2VuZXMiLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2F3ZSc6NSAnYXdlLWluc3Bpcic6NCAnYm95JzoxOCAnZGlzcGxheSc6NyAnZG9vcic6MSAnZ3VsZic6MjEgJ2luc3Bpcic6NiAnbWV4aWNvJzoyMyAnbXVzdCc6MTUgJ292ZXJjb20nOjE2ICdwcmVzaWQnOjIgJ3NxdWlycmVsJzoxMCAnd29tYW4nOjEz
997.0;WW91dGggS2ljaw==;QSBUb3VjaGluZyBEcmFtYSBvZiBhIFRlYWNoZXIgQW5kIGEgQ2F0IHdobyBtdXN0IENoYWxsZW5nZSBhIFRlY2huaWNhbCBXcml0ZXIgaW4gQSBVLUJvYXQ=;2006.0;1.0;4.0;0.99;179.0;14.99;TkMtMTc=;20130526000000;e1RyYWlsZXJzLCJCZWhpbmQgdGhlIFNjZW5lcyJ9;J2JvYXQnOjIyICdjYXQnOjExICdjaGFsbGVuZyc6MTQgJ2RyYW1hJzo1ICdraWNrJzoyICdtdXN0JzoxMyAndGVhY2hlcic6OCAndGVjaG5pYyc6MTYgJ3RvdWNoJzo0ICd1JzoyMSAndS1ib2F0JzoyMCAnd3JpdGVyJzoxNyAneW91dGgnOjE=
